	Is ad		Related ad domain	Suspect domain	Ad blocked	Suspect blocked	Ad first appear	Suspect first appear	Related reasons	Similar paths			
1410	v	5	edmsauce.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2018-11-21	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1411	v	6	acuvate.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2017-07-04	2016-09-12	dns	/stats/min/agile-min.js (28)			
1412	v	7	your_domain.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2019-08-30	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1413	v	8	ninjadialer.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2019-09-08	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1414	v	9	agora.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2015-07-19	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1415	v	10	havit.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2016-03-09	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1416	v	11	squaremeal.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2017-05-18	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1417	v	12	bikenomist.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2018-09-24	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1418	v	13	adventurejournal.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2017-10-26	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1419	v	14	bicyclewarehouse.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2016-06-30	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1420	v	15	paykings.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2017-04-25	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1421	v	16	astrofix.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2015-03-07	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1422	v	17	wetalktrade.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2016-02-29	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1423	v	18	onlinemor.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2015-10-19	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1424	v	19	jeuneafrique.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2017-02-20	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1425	v	20	wyscout.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2016-10-11	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1426	v	21	convert.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2015-06-20	2016-09-12	dns	cert	/stats/min/agile-min.js (28)		
1427	v	22	www.agilecrm.com	bmedia.agilecrm.com	2017-07-01	2017-07-01	2015-03-14	2016-09-12	cert	/stats/min/agile-min.js (28)	  (252601)		
1428	v	0	tradecraft.s.llnwi.net	brightcove.hs.llnwd.net	2020-01-30	X	2020-01-25	2015-10-09	cert	/v1 (646)	  (252601)		
1429	x	0	dsms0mj1bbhn4.cloudfront.net	d3jj7te1tpl019.cloudfront.net	2016-10-17	X	2015-03-01	2015-10-30	cert	/assets/homepage (158)	 /assets (13805)	  (252601)	
1430	v	0	numbers.md	static.numbers.md	2015-09-17	2015-09-17	2015-03-03	2015-03-03	dns	/loader.js (49)	  (252601)		
1431	v	0	txxx-tn1.yurivideo.com	vjav2.hclips.net	2018-12-07	X	2017-01-05	2018-02-11	dns	/contents/videos_screenshots/358000 (7)	 /contents/videos_screenshots/341000 (7)	 /contents/videos_screenshots/392000 (9)	
1432	v	1	static4.yurivideo.com	vjav2.hclips.net	2018-12-07	X	2016-10-03	2018-02-11	dns	/contents/videos_screenshots/207000 (5)	 /contents/videos_screenshots/171000 (13)	 /contents/videos_screenshots/142000 (15)	
1433	v	2	static1.zog.link	vjav2.hclips.net	2016-04-10	X	2015-10-06	2018-02-11	dns	/contents/videos_screenshots/79000/79903 (2)	 /contents/videos_screenshots/60000 (15)	 /contents/videos_screenshots/72000 (16)	
1434	v	3	txxx-tn3.yurivideo.com	vjav2.hclips.net	2018-12-07	X	2017-04-14	2018-02-11	dns	/contents/videos_screenshots/306000 (10)	 /contents/videos_screenshots/169000 (19)	 /contents/videos_screenshots/134000 (20)	
1435	v	4	static2.zog.link	vjav2.hclips.net	2016-04-10	X	2015-10-06	2018-02-11	dns	/contents/videos_screenshots/97000 (17)	 /contents/videos_screenshots/86000 (17)	 /contents/videos_screenshots/73000 (17)	
1436	v	5	static5.yurivideo.com	vjav2.hclips.net	2018-12-07	X	2016-10-03	2018-02-11	dns	/contents/videos_screenshots/356000 (8)	 /contents/videos_screenshots/210000 (12)	 /contents/videos_screenshots/302000 (12)	
1437	v	6	txxx-tn2.yurivideo.com	vjav2.hclips.net	2018-12-07	X	2017-04-14	2018-02-11	dns	/contents/videos_screenshots/65000 (11)	 /contents/videos_screenshots/183000 (15)	 /contents/videos_screenshots/104000 (20)	
1438	v	7	static3.zog.link	vjav2.hclips.net	2016-04-10	X	2015-10-06	2018-02-11	dns	/contents/videos_screenshots/72000 (16)	 /contents/videos_screenshots/97000 (17)	 /contents/videos_screenshots/32000 (17)	
1439	v	8	static6.yurivideo.com	vjav2.hclips.net	2018-12-07	X	2016-10-03	2018-02-11	dns	/contents/videos_screenshots/393000 (5)	 /contents/videos_screenshots/259000 (11)	 /contents/videos_screenshots/120000 (15)	
1440	v	0	ep00.epimg.net	as00.epimg.net	2015-07-03	2019-05-17	2015-03-01	2015-03-02	dns	cert	/js/gdt/577c3689ea990d22d8d98c00c4aa568bec64a426 (3)	 /js (23830)	  (252601)
1441	v	0	c.sibnet.ru	counter.sibnet.ru	2020-10-19	2017-12-14	2020-05-10	2015-03-05	dns	cert	/sbcount (3)	  (252601)	
1442	x	0	www.rebelmouse.com	www.hooplaha.com	2015-03-01	X	2015-03-01	2015-08-19	dns	/res/avatars/default (12)	 /res/avatars (12)	 /res (422)	
1443	v	0	fluidsurveys.com	enhancemedia.fluidsurveys.com	2016-06-19	2016-06-19	2015-03-03	2015-03-02	dns	cert	/media/static/survey-prompts.js (4)		
1444		0	cashinme.com	shanghaitravelsescort.com	2017-09-25	X	2017-08-21	2018-04-18	dns				
1445		1	fastdlr.com	shanghaitravelsescort.com	2020-07-30	X	2020-04-28	2018-04-18	dns				
1446		2	marphezis.com	shanghaitravelsescort.com	2015-03-01	X	2015-09-07	2018-04-18	dns				
1447	v	0	stats.nctm.org	stats.referralhero.com	2020-12-06	X	2020-08-24	2020-08-19	dns	/js/index.js (417)	 /js (23830)	  (252601)	
1448	v	0	tag.partner.mairdumont.com	tag.md-nx.com	2017-07-11	2019-01-24	2017-04-15	2018-06-13	cert	/nx/e882c995-4b28-4bcf-acf4-907e1bd1fa72/loader.js (2)	 /nx/55fbfe40-1c7a-4331-8a5d-aad0c4f905dc/loader.js (2)	 /nx (4)	
1449	x	0	d2taktuuo4oqx.cloudfront.net	de7i3bh7bgh0d.cloudfront.net	2015-03-01	X	2019-04-18	2016-04-24	cert	/2019 (764)	  (252601)		
1450	v	0	outstream.playstream.media	app.playstream.media	2020-08-27	2020-08-27	2018-11-01	2020-06-30	dns	/domain (28)			
1451	v	1	floater.playstream.media	app.playstream.media	2020-08-27	2020-08-27	2019-06-01	2020-06-30	dns	/domain (28)			
1452	v	0	go.pardot.com	go.rallybound.com	2015-03-01	X	2015-03-01	2019-05-20	dns	/l (174)	  (252601)		
1453	v	0	quwtaxxe.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-03-22	2020-07-01	dns	cert			
1454	v	1	nuhmsqwj.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-09-03	2020-07-01	dns	cert			
1455	v	2	drcuyatf.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-27	2020-07-01	dns	cert			
1456	v	3	dddnfqmq.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-09-15	2020-07-01	dns	cert			
1457	v	4	ucfjovxc.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-27	2020-07-01	dns	cert			
1458	v	5	qzagebzj.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-11-03	2020-07-01	dns	cert			
1459	v	6	sbifqivp.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-03-29	2020-07-01	dns	cert			
1460	v	7	fdjaruod.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-18	2020-07-01	dns	cert			
1461	v	8	nzccloiv.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-02	2020-07-01	dns	cert			
1462	v	9	gisibalv.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-31	2020-07-01	dns	cert			
1463	v	10	yvgaocjf.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-11-19	2020-07-01	dns	cert			
1464	v	11	sxtdtlqg.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-18	2020-07-01	dns	cert			
1465	v	12	ahsipjna.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-18	2020-07-01	dns	cert			
1466	v	13	cfdfdpsw.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-01	2020-07-01	dns	cert			
1467	v	14	bsbygnkl.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-29	2020-07-01	dns	cert			
1468	v	15	nlgufbrn.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-09-16	2020-07-01	dns	cert			
1469	v	16	vgjbbtaf.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-13	2020-07-01	dns	cert			
1470	v	17	kmnjnrui.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-28	2020-07-01	dns	cert			
1471	v	18	qacuwaah.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-05	2020-07-01	dns	cert			
1472	v	19	cycrbrhn.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-18	2020-07-01	dns	cert			
1473	v	20	crgjgtmv.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-20	2020-07-01	dns	cert			
1474	v	21	wxtmfjls.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-11-19	2020-07-01	dns	cert			
1475	v	22	znmmqlwd.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-12-24	2020-07-01	dns	cert			
1476	v	23	iahijbxb.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-03-18	2020-07-01	dns	cert			
1477	v	24	tkhlnoqa.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-29	2020-07-01	dns	cert			
1478	v	25	bdqfynss.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-19	2020-07-01	dns	cert			
1479	v	26	rovivhzq.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-01	2020-07-01	dns	cert			
1480	v	27	dsiuplbb.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-18	2020-07-01	dns	cert			
1481	v	28	gsyffftl.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-16	2020-07-01	dns	cert			
1482	v	29	ltuhmkbh.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-17	2020-07-01	dns	cert			
1483	v	30	tlxlhblf.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-18	2020-07-01	dns	cert			
1484	v	31	ensjpqxo.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-19	2020-07-01	dns	cert			
1485	v	32	lxrtlnxp.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-09-16	2020-07-01	dns	cert			
1486	v	33	qbcsrycx.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-08	2020-07-01	dns	cert			
1487	v	34	edqbitda.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-12-02	2020-07-01	dns	cert			
1488	v	35	oviuansd.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-09-30	2020-07-01	dns	cert			
1489	v	36	gaaajrsb.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-08	2020-07-01	dns	cert			
1490	v	37	mnsmgvor.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-17	2020-07-01	dns	cert			
1491	v	38	vbpttprj.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-03-19	2020-07-01	dns	cert			
1492	v	39	gekzjihs.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-12-05	2020-07-01	dns	cert			
1493	v	40	syoaziwx.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-21	2020-07-01	dns	cert			
1494	v	41	naulcnbi.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-17	2020-07-01	dns	cert			
1495	v	42	wpimrxyu.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-05	2020-07-01	dns	cert			
1496	v	43	urunnuxo.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-01	2020-07-01	dns	cert			
1497	v	44	odllmmfm.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2019-12-02	2020-07-01	dns	cert			
1498	v	45	cduvayzt.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-02	2020-07-01	dns	cert			
1499	v	46	cnooqfia.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-17	2020-07-01	dns	cert			
1500	v	47	cbosxhae.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-17	2020-07-01	dns	cert			
1501	v	48	zklluzlc.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-03-22	2020-07-01	dns	cert			
1502	v	49	mjmqkanx.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-21	2020-07-01	dns	cert			
1503	v	50	rnuummuz.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-19	2020-07-01	dns	cert			
1504	v	51	oytvriuu.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-02-15	2020-07-01	dns	cert			
1505	v	52	nvsamdfo.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-11-24	2020-07-01	dns	cert			
1506	v	53	sokmesok.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-12-05	2020-07-01	dns	cert			
1507	v	54	pmrssyxs.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-27	2020-07-01	dns	cert			
1508	v	55	tqsbdetu.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-24	2020-07-01	dns	cert			
1509	v	56	otfgerej.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-11	2020-07-01	dns	cert			
1510	v	57	vdguafpk.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-14	2020-07-01	dns	cert			
1511	v	58	jkijzekf.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-18	2020-07-01	dns	cert			
1512	v	59	vqkvxkun.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-30	2020-07-01	dns	cert			
1513	v	60	eagiueke.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-23	2020-07-01	dns	cert			
1514	v	61	jnosheys.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-18	2020-07-01	dns	cert			
1515	v	62	nczxlznw.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-18	2020-07-01	dns	cert			
1516	v	63	kgcuqsaf.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-03-24	2020-07-01	dns	cert			
1517	v	64	mzeibljv.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-30	2020-07-01	dns	cert			
1518	v	65	llsyuvpe.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-31	2020-07-01	dns	cert			
1519	v	66	hetvzvri.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-28	2020-07-01	dns	cert			
1520	v	67	jlnstbfr.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-07	2020-07-01	dns	cert			
1521	v	68	aeqkzsno.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-31	2020-07-01	dns	cert			
1522	v	69	yvymwlgz.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-29	2020-07-01	dns	cert			
1523	v	70	spflfrpz.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-04	2020-07-01	dns	cert			
1524	v	71	leidakor.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-12-01	2020-07-01	dns				
1525	v	72	jbwturzi.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-29	2020-07-01	dns	cert			
1526	v	73	iuoeacjo.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-10-01	2020-07-01	dns	cert			
1527	v	74	ihvsbzlh.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-18	2020-07-01	dns	cert			
1528	v	75	qnjoyqjy.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-11-19	2020-07-01	dns	cert			
1529	v	76	innfogqo.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-19	2020-07-01	dns	cert			
1530	v	77	hnnbnktj.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-22	2020-07-01	dns	cert			
1531	v	78	gkxwihhn.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-08	2020-07-01	dns	cert			
1532	v	79	qdjktefm.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-05	2020-07-01	dns	cert			
1533	v	80	brroexdz.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-31	2020-07-01	dns	cert			
1534	v	81	ktzhytph.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-09-19	2020-07-01	dns	cert			
1535	v	82	ljwbedny.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-18	2020-07-01	dns	cert			
1536	v	83	nwfdluvz.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-05-17	2020-07-01	dns	cert			
1537	v	84	keodgkmr.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-22	2020-07-01	dns	cert			
1538	v	85	ogwrvrse.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-09-25	2020-07-01	dns	cert			
1539	v	86	uhechyac.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-16	2020-07-01	dns	cert			
1540	v	87	ihbwcnpx.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-07-07	2020-07-01	dns	cert			
1541	v	88	frpuhcwt.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-12-04	2020-07-01	dns	cert			
1542	v	89	jpdaawyi.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-11-01	2020-07-01	dns	cert			
1543	v	90	ewripwjf.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-12-19	2020-07-01	dns	cert			
1544	v	91	xchzeift.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-21	2020-07-01	dns	cert			
1545	v	92	xoldvylv.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-06-20	2020-07-01	dns	cert			
1546	v	93	avqgugxa.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-09-24	2020-07-01	dns	cert			
1547	v	94	mommhore.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-08-17	2020-07-01	dns	cert			
1548	v	95	ppzlahfk.podfdch.com	cagksrkf.podfdch.com	2020-09-06	2020-09-06	2020-04-02	2020-07-01	dns	cert			
1549	v	0	patient.azureedge.net	cdn.patient.info	2015-03-01	X	2017-04-01	2015-06-02	dns	/gfx (242)	  (252601)		
1550	v	0	slickdeals-net.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2019-03-02	2018-06-06	dns	cert	/videoloader.js (11)		
1551	v	1	biggeekdad-com-cdn-us.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2017-06-03	2018-06-06	dns	cert	/videoloader.js (11)		
1552	v	2	step-dk.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2018-11-15	2018-06-06	dns	cert	/videoloader.js (11)		
1553	v	3	segmentnext-com.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2018-10-11	2018-06-06	dns	cert	/videoloader.js (11)		
1554	v	4	saymedia-com.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2018-03-26	2018-06-06	dns	cert	/videoloader.js (11)		
1555	v	5	snigelweb-com.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2018-05-12	2018-06-06	dns	cert	/videoloader.js (11)		
1556	v	6	dennis-co-uk.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2020-02-06	2018-06-06	dns	cert	/videoloader.js (11)		
1557	v	7	dailywire-com.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2018-12-06	2018-06-06	dns	cert	/videoloader.js (11)		
1558	v	8	intermarkets-net.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2018-08-31	2018-06-06	dns	cert	/videoloader.js (11)		
1559	v	9	digg-com.videoplayerhub.com	solomid-net.videoplayerhub.com	2018-07-23	2018-07-23	2018-07-17	2018-06-06	dns	cert	/videoloader.js (11)		
1560	v	0	meowpushnot.com	africaewgrhdtb.com	2020-04-07	2020-10-09	2020-04-14	2020-09-27	dns	/t/9/fret/meow4 (29)	  (252601)		
1561	v	1	drjgjngf.com	africaewgrhdtb.com	2019-07-15	2020-10-09	2019-06-22	2020-09-27	dns	/t/9/fret/meow4 (29)			
1562	v	2	fhgh9sd.com	africaewgrhdtb.com	2020-02-20	2020-10-09	2019-11-15	2020-09-27	dns	/t/9/fret/meow4 (29)	  (252601)		
1563	v	3	blaghfpd.com	africaewgrhdtb.com	2019-10-09	2020-10-09	2019-04-13	2020-09-27	dns	/t (558)			
1564	v	4	noproblfr.com	africaewgrhdtb.com	2019-10-09	2020-10-09	2020-02-27	2020-09-27	dns	/t/9/fret/meow4 (29)	  (252601)		
1565	v	5	rukoval.com	africaewgrhdtb.com	2020-08-18	2020-10-09	2020-10-11	2020-09-27	dns	/t/9/fret/meow4 (29)			
1566	v	6	2cnjuh34jbman.com	africaewgrhdtb.com	2020-06-09	2020-10-09	2019-07-07	2020-09-27	dns	/t/9/fret/meow4 (29)			
1567	v	7	easy2cnjuh34jb.com	africaewgrhdtb.com	2020-06-09	2020-10-09	2019-12-28	2020-09-27	dns	/t/9/fret/meow4 (29)	  (252601)		
1568	v	8	exofrwe.com	africaewgrhdtb.com	2019-10-09	2020-10-09	2020-08-13	2020-09-27	dns	/t/9/fret/meow4 (29)			
1569	v	9	libedgolart.com	africaewgrhdtb.com	2019-10-09	2020-10-09	2020-06-22	2020-09-27	dns	/t/9/fret/meow4 (29)	  (252601)		
1570	v	10	tssandycateup.com	africaewgrhdtb.com	2019-05-05	2020-10-09	2019-05-16	2020-09-27	dns	/t (558)			
1571	v	11	asgclickpop.com	africaewgrhdtb.com	2019-10-09	2020-10-09	2020-09-19	2020-09-27	dns	/t/9/fret/meow4 (29)			
1572	v	12	2cnjuh34jbpoint.com	africaewgrhdtb.com	2020-06-11	2020-10-09	2020-06-21	2020-09-27	dns	/t/9/fret/meow4 (29)	  (252601)		
1573	v	0	seal.verisign.com	trustseal.verisign.com	2020-04-19	X	2015-03-01	2015-03-07	dns	/getseal (3)			
1574		0	cashinme.com	www.qtfy7.com	2017-09-25	X	2017-08-21	2018-05-18	dns				
1575		1	fastdlr.com	www.qtfy7.com	2020-07-30	X	2020-04-28	2018-05-18	dns				
1576		2	marphezis.com	www.qtfy7.com	2015-03-01	X	2015-09-07	2018-05-18	dns				
1577	v	0	www.gratis-besucherzaehler.de	www.gratis-besucherzaehler.net	2015-03-01	X	2020-08-05	2019-09-10	dns	/counter_js.php (2)			
1578	v	0	app.clickfunnels.com	believe.evancarmichael.com	2018-04-11	2020-04-10	2015-07-03	2019-12-16	dns	/assets/userevents/application.js (12)	 /assets/lander.js (13)	 /assets/lander.css (14)	
1579	v	1	www.clickfunnels.com	believe.evancarmichael.com	2019-02-26	2020-04-10	2015-03-12	2019-12-16	dns	/assets/userevents/application.js (12)	 /assets/lander.js (13)	 /assets/lander.css (14)	
1580	v	0	stats.townnews.com	capenews.net	2015-03-01	2017-09-22	2015-03-01	2016-03-10	dns	/shared-content (242)	  (252601)		
1581	v	1	stats-newyork1.bloxcms.com	capenews.net	2015-03-01	2017-09-22	2015-03-01	2016-03-10	dns	/shared-content (242)	  (252601)		
1582	v	0	g.ezoic.net	global-greenhouse-warming.com	2015-03-01	2020-04-13	2015-10-23	2016-03-03	dns	/detroitchicago/rochester.js (506)	 /detroitchicago (511)	  (252601)	
1583	v	0	hayfatduh.com	titoaktop.com	2020-03-11	2020-03-11	2020-05-08	2020-02-10	dns	/1clkn (31)			
1584	v	1	seaboblit.com	titoaktop.com	2020-03-11	2020-03-11	2020-04-14	2020-02-10	dns	/1clkn (31)			
1585	v	2	eondunpea.com	titoaktop.com	2020-03-11	2020-03-11	2019-07-19	2020-02-10	dns	/1clkn (31)			
1586	v	0	static.pdn-1.com	akcdn.nativeadsfeed.com	2016-12-04	2016-01-19	2016-12-16	2015-07-21	dns	/tag/display.js (2)			
1587	v	0	www.rebelmouse.com	static.rbl.ms	2015-03-01	2019-01-30	2015-03-01	2015-03-02	dns	cert	/static/img/welcome (2)	 /static/js-build (7)	 /static/img/logos (75)
1588	x	0	partners.rebelmouse.com	roar-assets-auto.rbl.ms	2016-04-07	X	2018-12-14	2020-03-19	dns	/motherly (6)	  (252601)		
1589	v	0	txxx-tn1.yurivideo.com	vjav1.hclips.net	2018-12-07	X	2017-01-05	2018-02-11	dns	/contents/videos_screenshots/341000 (7)	 /contents/videos_screenshots/392000 (9)	 /contents/videos_screenshots/353000 (10)	
